gen_0_4;gen_1_0;gen_2_1;gen_5_2;gen_7_3
117.64502;42.51627546;77.08418752;13.67651326;24.21461224
116.4693384;40.47205266;75.30431827;13.08968508;25.53333933
101.5781999;40.68905108;69.68260315;13.07887842;26.77239383
102.7354292;39.96519938;69.32827532;12.45954119;26.57544294
109.5895454;36.874005;68.98506882;12.06130166;27.06905946
110.2447034;34.92366832;68.08015999;11.62533018;27.49854394
115.0970981;35.11124469;73.33026297;11.75945755;27.29934594
119.4392678;30.9014327;77.3668508;10.53142544;26.94387543
116.1922478;28.23778613;84.91886854;9.364376169;25.47638646
122.2956716;24.2428941;84.56469368;7.79761346;24.28498194
139.1017729;20.59531159;85.689425;6.74577151;22.49079828
139.7766543;17.33544509;92.59306861;6.043326039;22.01408613
140.4431567;14.63103437;95.16797996;5.284230246;20.99211967
142.9238923;12.73821488;95.44862779;5.113891782;19.20106733
146.4596563;10.57009573;90.7846235;4.630460855;16.50193862
147.6802169;8.259072868;89.82899639;3.794492931;13.15239047
149.9725741;6.446706209;93.11625622;3.089081019;9.839042971
150.186015;5.232777624;98.34275246;2.678922042;6.164168713
144.2098698;4.39710323;102.3510408;2.43261738;4.024646632
143.6204562;4.15592723;102.8028978;2.421550032;2.400455397
147.1257409;4.332054705;102.3867319;2.54327652;1.123324366
150.8671111;4.500691129;102.740468;2.644141467;0.341303942
142.5925667;4.73670496;107.5943194;2.783110726;0.038300459
145.5196667;4.88741259;101.7935137;2.872232913;0
148.8965861;5.577111983;101.8527442;3.279431316;0
148.898076;6.014974113;101.6693719;3.537931693;0
144.7448457;6.022715547;102.5416066;3.542839753;0
145.7963603;6.307706147;102.1803266;3.710671345;0
146.1622564;6.763476377;101.9437334;3.979229242;0
142.8691235;7.568183357;102.3727001;4.4522934;0
149.0284119;8.13186663;102.5144085;4.78386889;0
146.2355775;8.366346363;101.9785005;4.921693871;0
143.9025906;8.694222236;102.4605673;5.113981986;0
142.3861855;10.12649725;101.8327934;5.956188652;0
143.9934363;11.973526;102.1295394;7.044211498;0
139.197858;14.27982974;101.3380631;8.402550769;0
135.2409701;15.83016052;101.0663873;9.315535722;0
133.7276639;18.06528507;100.9536694;10.63135004;0
136.2738733;20.20180739;97.37225025;11.88961047;0
134.6603165;21.78267486;87.47724704;12.82083308;0
133.4357076;22.27550824;77.70350408;13.11069436;0
130.8134081;23.34380761;67.4672239;13.74193506;0
121.2689422;24.92750821;65.72606425;14.67480714;0
115.9312935;27.182328;56.10330122;16.00231912;0
112.7484722;29.81580668;49.11848806;17.5527035;0
103.8019587;32.02680374;48.4317508;18.85353693;0
110.3708045;35.92111349;46.3412989;21.14706098;0
106.1857544;41.39834066;45.78559777;24.37239912;0
101.318364;45.79241319;45.81336644;26.95914397;0
99.10017834;49.93770299;46.11960653;29.4003562;0
95.84408666;52.50542123;46.41959145;30.91208034;0
93.85705475;53.42851184;46.14736869;31.45535984;0
95.60789959;53.35255971;46.64396066;31.41016742;0
93.8830423;53.90097474;46.43216907;31.73359179;0
101.1128878;53.54054847;46.01787305;31.52110091;0
101.3158256;51.92592348;45.94832746;30.57089612;0
101.4766923;51.0921858;45.92240686;30.0797627;0
100.7914995;51.55627401;46.02544999;30.35231367;0
91.4926945;53.28557725;45.99966667;31.37095136;0
85.28605392;57.84528117;45.86116711;34.05580785;0
81.83184478;62.4507475;46.1031343;36.76738285;0
78.11697479;67.58387288;46.28950296;39.78936764;0
75.5139091;71.85563694;46.17754493;42.30427163;0
75.54982404;74.69819905;46.04105416;43.97815603;0
73.31486398;78.96462289;45.5389134;46.49030163;0
74.57155975;81.40241182;45.63881011;47.92482825;0
95.9399185;83.02998449;45.10878815;48.8831979;0
96.97658425;85.44326764;46.67405814;50.30410464;0
94.85130229;86.10665204;54.09132024;50.69508879;0
98.15818618;86.73032431;59.30214297;51.06094581;0
121.9393453;87.59334093;61.59575863;51.56885034;0
125.1114103;89.24737364;63.88830834;52.54233414;0
127.1350232;91.40761973;71.06952765;53.8144183;0
128.5883586;92.52615259;77.25890041;54.473424;0
134.481554;91.95119642;80.85451042;54.13393457;0
139.2678313;93.07937477;81.65228939;54.79769004;0
143.7322492;93.16657946;82.10273934;54.84861976;0.073971449
147.0540417;93.53516743;82.16100298;55.02640337;0.341728439
144.0517801;94.45950189;83.48120436;55.27740722;0.746630372
147.559526;95.83716394;85.74262962;55.76327319;1.234442925
149.8940611;99.86022583;85.5529606;57.76909005;2.151323666
132.6114123;93.52568163;77.83009049;53.41289606;2.927011476
132.8446933;106.6890983;88.11489432;60.63601709;3.476525781
131.7113248;109.768292;87.89575436;61.56133992;4.129091115
128.5672799;112.4510863;87.65945972;61.89851309;4.743277332
125.8100594;115.7576424;87.34287132;62.84343938;5.231254395
120.8791209;116.6759517;87.64336546;63.0984132;5.885268001
117.4422388;120.6236246;83.49031138;64.76643826;6.844768322
118.8360327;121.9409907;74.38396166;65.47893779;8.534861989
117.7469821;124.7175162;71.56804728;66.24523183;9.425139539
115.7177264;125.4639854;71.81103191;65.88486905;9.420421072
116.1629124;124.8928883;71.35339992;65.20345871;10.39957272
114.7873748;124.8777329;71.21043812;64.0086803;11.32544316
114.8117532;122.0291791;71.29376756;62.77017932;11.66547869
114.7539939;119.0570918;71.75606791;60.57188784;11.97106146
115.7624132;117.1744227;70.96342664;58.59018882;12.640523
114.0920139;114.6516081;71.59811335;56.88878654;12.96844067
113.5508619;114.5909155;71.40465443;55.41512805;13.33783828
98.40343975;116.2881912;71.40021944;55.38339551;13.30734282
94.38360879;116.6953775;71.23603575;54.20551877;13.3110066
96.26896307;117.4480175;71.45677976;53.13733733;13.54267931
98.3978019;115.9089755;70.9236305;52.29477043;13.83184458
106.5386182;111.7377174;69.52412326;50.35248844;13.92130919
108.3544201;111.2008261;69.16007765;48.71816632;13.85858718
111.7770317;108.2927475;69.66195404;47.27403577;13.28677666
116.3383013;102.4655055;68.98218148;44.7076528;12.43939241
118.4557865;98.81471132;71.61128;42.76449208;11.70406005
119.7635319;94.17959651;73.21379347;40.35434672;11.20493925
122.1271609;90.11456962;79.40752473;39.06260591;10.20144312
122.5062921;85.78738908;82.48851124;38.79203001;9.841658104
128.0151356;80.93431577;83.57542364;37.4651258;8.477193172
125.9439985;77.68833956;87.13205861;37.82907376;6.550955911
129.1979937;74.36663461;87.65527885;38.17426254;5.164285812
133.2486695;71.57285726;90.52593119;38.84307594;3.725269614
147.146376;70.31118225;98.93140357;39.72886344;2.450366065
143.0889303;69.913858;116.3338839;40.61891837;1.441841786
146.6367018;68.71899131;108.1757315;40.39336053;0.708579241
154.9602927;67.71209752;97.11295971;39.85828602;0.187277215
152.4722103;66.3913091;104.1993621;39.08325375;0
154.2926443;65.40577653;105.4145098;38.5026183;0
160.2071441;62.64342892;104.4376377;36.87876414;0
163.8041508;58.84720643;105.2379834;34.64439777;0
156.2160021;56.07678091;105.6814298;33.01334126;0
157.4397138;54.49213028;104.7469588;32.08031553;0
160.3128005;52.25580878;104.6113365;30.76346213;0
161.0543374;51.97787083;104.1740024;30.60055417;0
154.2105241;52.01871108;106.0823374;30.62454634;0
152.0488803;52.49677594;104.822636;30.90526416;0
151.1747417;51.52865385;104.2752334;30.33308233;0
147.4201616;51.19042864;103.2346285;30.13352344;0
140.4935618;50.3928861;105.4688559;29.66438902;0
139.8037976;48.86965543;102.2559058;28.76749745;0
139.4257493;48.17518493;91.26628407;28.35912331;0
137.8269733;46.91017371;87.05705349;27.61428955;0
118.8950967;46.02473092;87.62100847;27.09490527;0
114.2975748;44.65001148;84.55084222;26.2852709;0
113.9584232;43.1366683;73.92059194;25.39429754;0
113.6229036;41.98154426;69.38501343;24.71492396;0
107.2845526;41.80361281;67.2316537;24.6101746;0
105.074899;43.18547733;60.09415607;25.42418276;0
106.5647573;44.91486607;51.68570758;26.4422575;0
105.4083138;46.1238855;51.14254842;27.15308414;0
103.5099431;46.80929629;48.84624039;27.55825911;0
106.9261685;46.42824273;48.28889917;27.33412124;0
105.4686554;46.61313801;48.45666622;27.44304944;0
100.0017301;47.37392348;48.51628525;27.89018466;0
91.07812106;48.0306847;48.65503859;28.27769702;0
89.13427254;47.9451564;49.07273856;28.22740167;0
87.58673072;49.14230511;49.48175585;28.93101869;0
84.77212911;50.25914016;49.75846536;29.58872732;0
86.46355507;53.87134955;49.29559477;31.71600987;0
84.76410822;56.04199244;49.78311528;32.99403616;0
84.37736298;55.75706136;49.48126039;32.82631107;0
85.45948663;54.83807709;49.48231853;32.28459367;0
93.61351681;55.63762493;48.79761267;32.75615899;0
92.18588984;57.18441759;49.1847092;33.66684468;0
90.62278849;58.04805091;48.88000863;34.17532185;0
90.84169379;58.38467934;49.43982082;34.37291444;0
95.46128469;59.1356318;49.43155826;34.81536364;0
91.72052985;60.05286472;48.93210923;35.3559061;0
93.28716241;59.04194607;48.81800466;34.76010868;0
95.62531833;57.16413274;49.41708058;33.65427155;0
101.6663101;55.18137109;53.50357982;32.48743999;0
100.9947009;56.23112246;55.18270742;33.10579769;0
101.0639321;56.34733558;55.91766188;33.17404502;0
104.6070634;57.63741915;56.11810406;33.93289505;0
109.6180841;58.09458093;55.99710151;34.20250801;0
110.9244433;58.40501637;57.01411247;34.38547849;0
112.8277297;57.42535176;61.35595068;33.80845381;0
112.2297259;57.71132231;66.0704607;33.97666488;0
122.610615;57.79308021;70.87693906;34.0246371;0
126.0689774;55.93887797;69.78821895;32.93269939;0
126.397231;55.50184881;68.19299527;32.6698856;0.196264607
126.6574281;56.29377031;68.5839751;32.88709654;0.883884708
129.2989922;58.60617209;71.92985741;33.59368637;1.863913092
131.125085;59.34100391;75.53617279;32.55964074;2.884268412
132.9089127;58.95445699;77.28492084;30.29425757;3.768808444
135.7415304;59.39910541;76.51223582;28.25695406;4.893620692
133.1968854;62.70633516;74.51409239;27.50950741;6.011857877
131.1722836;65.81878714;69.76396637;26.45802272;7.388305111
130.8951089;68.84743791;71.51862604;25.42663978;8.221102663
127.3112657;71.46730506;71.9788443;24.07525516;10.85411769
98.3150466;75.48200685;71.82513074;23.5366712;13.12417571
94.41876984;76.53230528;72.65885697;21.95418833;13.57467559
95.8507475;74.79896161;74.77226092;19.12559968;14.538722
96.99576987;71.68222324;75.19559934;16.25415999;16.26734053
90.52925936;68.16024535;74.42423959;13.65250409;17.15111653
92.17698512;65.25070845;72.65807167;11.40017909;15.59057365
94.2164768;61.96183561;70.80845022;9.798789576;15.42350513
94.5741416;62.06842133;72.89367718;7.976403977;16.14880686
89.77863098;59.11595121;72.12659522;6.257386974;18.60336091
88.86437388;58.94352196;70.38919267;5.042112833;18.0807415
90.06502409;57.13275379;72.16493418;4.465572847;19.64641118
91.13918445;55.68861141;74.38605686;3.819601764;18.82220344
87.89760275;56.38394627;70.72910303;3.05833318;19.81619312
90.80032678;55.18828214;75.31190651;2.841742385;19.41069221
90.63046096;53.89668095;79.29565035;2.464910513;19.14067432
89.3550446;52.79600019;77.38513758;1.831503618;18.66589424
98.26184401;51.85449011;78.35925977;1.861921771;18.81109129
99.07045229;51.49590932;77.71797656;1.837537735;17.89401594
99.68061433;49.10324789;78.78799474;1.960168572;15.75779934
99.43022397;48.15830355;78.86160559;2.114621999;15.06017945
99.67341484;45.62196539;78.99143475;2.361812323;13.31682987
99.88161069;44.55488924;84.18175614;2.77253471;11.83034977
100.7842963;40.78107105;89.05589793;2.968261859;10.77935983
103.4438455;36.25759478;93.7766103;2.93163015;9.421447701
120.2252303;32.34463914;99.39838791;3.412133272;7.488270967
125.7502868;27.53179915;103.2913087;3.848385649;5.961365677
130.3795569;21.83578297;109.0728871;3.883116911;3.72976667
137.6822418;16.35105088;109.7853059;3.968115991;2.983842083
148.8978109;11.98536637;112.730018;4.249946611;2.339783058
156.8395661;8.907223577;112.6631172;4.329264601;1.610385646
162.69018;8.32644496;112.7920494;4.784691734;0.718648517
166.3247129;9.000326459;112.3335627;5.292191021;0.212183576
157.6103214;9.377128853;112.3747392;5.519005809;0
161.2146705;8.974482959;113.0296089;5.281353336;0
164.5058932;8.659281538;113.05888;5.096293264;0
167.0068977;8.529515178;112.5190392;5.019604206;0
166.3993712;8.249514931;119.2592245;4.854422561;0
166.2767528;7.793365503;121.3051185;4.585837017;0
166.8959746;7.614000325;120.9857609;4.480534609;0
166.9895784;7.945400799;120.6779654;4.675828734;0
167.1343398;8.124070139;120.7782354;4.780544557;0
163.9915366;7.978445952;119.9699873;4.69439576;0
163.8336044;8.303034191;113.6249312;4.882363313;0
162.7373787;7.688028688;111.8627596;4.521230072;0
158.7067141;7.431597769;107.9170538;4.370533852;0
156.5251373;7.774919489;104.648372;4.572907729;0
153.3788568;8.081279284;105.5079435;4.75372649;0
150.7020458;8.213181827;105.3777473;4.830533044;0
140.2020219;8.331935794;99.63432753;4.903693255;0
138.4632165;9.109283181;91.11563133;5.361552482;0
136.0521689;10.16927203;84.2878504;5.985302464;0
132.6472309;9.870578143;83.1341275;5.809572413;0
108.5401774;8.782957512;76.56078575;5.168994091;0
104.3939282;8.31824747;66.15572944;4.895632067;0
103.2657931;9.089532757;57.65415895;5.349399446;0
103.2764102;9.513783864;45.07779161;5.598265322;0
85.76768337;11.09798308;42.07169915;6.533268575;0
84.86231388;10.61278216;42.48103314;6.24690228;0
85.04041223;11.68252855;42.25610874;6.876934729;0
82.73802138;12.891378;42.72354941;7.589202616;0
72.63187462;13.79346867;42.77075152;8.120100887;0
70.44995168;14.53545867;43.1138262;8.556911663;0
70.32398619;13.95181721;43.46475277;8.212724965;0
70.25247776;12.62494042;44.20160152;7.431656756;0
72.20446727;10.93092091;44.09251716;6.434222515;0
70.41989405;10.73535301;43.76225639;6.319207679;0
71.06247629;11.47603002;43.51682276;6.755774352;0
70.60178815;13.07747343;43.41469131;7.697843944;0
70.17710759;13.65372138;43.10325005;8.038074174;0
69.84040576;13.97915405;43.15003522;8.229510215;0
69.28955716;13.73247295;43.05863387;8.084383922;0
70.43832063;12.25580843;43.00648283;7.214177652;0
80.66899437;11.10861438;43.17419334;6.539204124;0
81.21452272;11.42643032;43.25777202;6.726605099;0
81.21948314;11.80219049;43.40241582;6.947693809;0
81.48766057;11.85791548;42.94768394;6.980108927;0
87.63568197;14.32981475;42.36359044;8.435598991;0
87.67467637;16.88899181;42.48506706;9.942222023;0
87.88585244;18.98786618;42.65562332;11.17781686;0
88.22469518;20.52017956;42.18698749;12.08005056;0
90.84667556;19.3213199;41.55643658;11.37475004;0
92.52208966;16.87109112;41.35510397;9.932208506;0
92.30301528;16.27798219;41.75887655;9.582464828;0
91.91604248;16.22921068;41.8897912;9.553602328;0
91.71881588;15.59788199;41.57986253;9.182243473;0
95.54568076;15.12414519;42.24661221;8.90334675;0
94.62971689;15.58979319;41.89304535;9.165125464;0.053524513
93.34195877;18.84514799;41.50448937;10.75050319;0.31790307
87.98747651;25.09889882;42.02340676;13.43000502;0.680271326
83.20763382;32.52901476;42.51535665;15.69151955;1.055044629
82.99026792;39.98133373;42.97608461;17.39538469;1.619064305
82.59506211;45.387425;43.46470655;17.55038831;2.477362352
71.46224831;52.39634253;43.26285903;18.55186251;3.405488349
73.70403707;57.86013575;43.15682091;18.68913056;4.053485408
73.15614918;61.74676172;43.36502775;17.75817851;4.824167827
72.60128865;63.20390205;43.30599638;16.1663935;5.563033696
67.00251227;63.47311016;43.46406844;13.60851322;6.512076843
68.38736412;61.74728612;43.17577664;11.03641157;7.890421665
67.4604787;62.74891518;43.10503287;9.672452652;7.432822682
66.80150635;63.2591857;42.95263295;8.882885704;8.217757836
58.26503882;64.3062151;42.91295943;8.412527009;8.811778125
57.3058369;64.83427785;43.13129033;8.086576254;11.87494389
56.8867957;65.80008752;43.20471687;8.079007145;13.31960137
55.95498235;67.5571043;42.92553827;8.397795191;12.81694172
49.97735951;68.89824583;43.39398043;8.599428752;14.35007221
50.29055324;69.21900466;43.10004431;8.58488824;13.05581318
50.45524059;69.25078164;43.34985826;8.548653077;15.03620483
51.22191145;68.31054132;43.52783872;8.037082901;19.092901
57.19921102;67.41931733;43.48978545;7.902102227;20.09702242
56.60325593;66.74879089;43.46000271;7.975839746;19.85805635
55.97573035;65.80034616;43.17440523;7.851596009;18.67067456
56.05256682;64.76596159;43.30236288;7.798534817;18.01423692
56.98890628;64.53307291;43.08921795;8.249292366;20.90028765
57.73945397;63.2829776;42.55120569;9.013517202;21.22283989
57.78574127;63.0243019;42.89026337;9.886449706;20.24247431
58.88697123;62.32163831;42.99352449;10.4260169;19.99074735
70.7548506;59.32131516;44.61218503;10.17333172;19.72700784
72.64028619;57.28577926;48.20132115;10.37688764;18.37838222
73.5623695;54.68314705;50.66086181;10.83599545;17.90905858
76.22756081;50.22403325;52.45345572;11.200534;16.91096317
92.02678424;45.00682731;66.4790731;11.52008088;15.10816881
91.94630403;40.18758773;75.21193723;11.86338117;12.68981316
94.48486366;35.62757433;76.640766;12.2222134;10.65172873
94.04683263;31.31507267;79.3338116;12.89105537;8.346507527
114.1910765;28.72517516;90.41688491;13.96765589;5.061733019
118.4976547;27.90123238;94.37164506;15.36917478;3.004349456
120.9694268;27.98184256;95.80853703;16.31764056;1.863720123
129.8035601;27.93897605;95.8743357;16.44273948;0.719484348
137.3926045;28.49124195;95.9517567;16.77287402;0.056707684
139.6182962;29.96032451;95.07651083;17.63794085;0
142.1565625;31.79183017;95.3799609;18.7156984;0
144.992411;33.22645872;95.51234412;19.56077974;0
146.3053164;33.71117264;95.23159027;19.84619074;0
147.805521;34.576023;94.40743079;20.35528593;0
148.9026;35.58872325;93.66671989;20.95148562;0
148.2200617;36.65820128;93.25520649;21.5812711;0
146.108789;37.51880681;88.63842132;22.08785795;0
147.8802114;38.16807587;78.51377263;22.47051125;0
146.3121987;38.61500967;75.27181264;22.73102139;0
139.7727988;38.83734397;76.0667571;22.86185885;0
119.0240652;41.01787261;67.73235893;24.14558331;0
120.9307214;41.81318037;47.36528108;24.61403375;0
118.6050889;43.82823539;41.87795316;25.80057725;0
111.5807593;45.06144771;40.87238372;26.5262323;0
94.70398177;47.08767571;41.4334927;27.72093189;0
90.9615768;48.63085447;41.74790982;28.6293266;0
87.4687348;48.34321174;41.54506731;28.46012349;0
89.58400652;48.6425086;41.42598851;28.63605638;0
82.34845283;50.17880881;41.42112388;29.54124475;0
74.9215915;51.93676134;42.55520706;30.57593872;0
75.14369353;52.05187252;42.62314007;30.6436916;0
74.02439249;52.11101542;42.97627558;30.67811255;0
73.90071959;50.13275443;43.43974132;29.51506659;0
73.65485844;48.65737704;43.07356918;28.64637955;0
71.52822627;49.53085115;42.95178979;29.16041515;0
69.30368592;50.60019843;43.0134403;29.78989265;0
65.70108377;52.14551889;42.5950984;30.69961484;0
63.51633531;53.26264691;42.61462258;31.35803166;0
63.50793199;53.43792217;42.86347749;31.46117685;0
63.83849623;51.18764629;42.85631799;30.13608611;0
63.50644169;48.45106653;42.82843377;28.52455101;0
63.4115295;46.33098067;42.52179432;27.27636716;0
62.97970037;45.56757971;42.98478372;26.82704628;0
62.57922602;46.91374808;43.29493217;27.61924728;0
62.56868288;46.75698325;43.16503172;27.52753744;0
62.50575193;46.08350092;43.153512;27.1307337;0
62.03269113;47.75529883;42.80386295;28.11559444;0
61.62216267;50.06235195;42.91856347;29.47384449;0
61.10336547;51.62035977;43.29365889;30.39019351;0
61.69972398;50.09810082;43.51758927;29.49441051;0
62.75740759;47.16713362;43.12457917;27.76886446;0
65.10151636;45.90618538;42.94224679;27.02627416;0
77.48654853;44.73059651;49.38864402;26.33474542;0
81.05036132;44.61212912;50.74668313;26.26503726;0
83.362843;44.43785454;50.79148353;26.16215059;0
84.68145485;44.58700178;50.80791401;26.24848891;0
114.1702162;44.38006178;53.86981209;26.1256527;0
113.00371;46.41119703;61.13152175;27.32166982;0
115.3928449;47.27188863;61.79824312;27.82889611;0
124.0670019;46.79832241;62.21983135;27.54987373;0
151.6820596;47.3695484;66.88935163;27.88627389;0
157.9560828;48.77403713;67.5386179;28.71247685;0.024029259
161.2258984;49.75943794;69.77418351;29.272708;0.409262887
162.1950954;50.49925065;67.70353928;29.32579142;1.368502662
136.067413;51.14276128;69.66737808;28.8048349;2.810192366
136.6202389;53.670092;74.08364971;28.54569134;4.877627668
138.5395098;57.09456419;74.9275607;28.22890783;7.11959798
135.5766831;60.31377637;73.82877821;27.28456714;8.402138104
108.4524329;65.54918227;73.94261881;27.44269975;10.01622103
104.3216634;70.84492362;72.45274037;27.70714825;11.83604472
100.9529379;75.84836062;72.1577667;27.50445637;12.74444756
98.0127564;78.53400934;72.37899673;27.08547478;13.71969363
89.20758979;81.56725855;67.4870148;26.43635916;15.29461746
89.66855374;81.87786808;70.41327999;25.60851081;16.84473057
91.44986872;83.16617854;68.76852929;25.19083282;16.58276175
92.77168056;85.91723784;68.64499458;25.21250636;18.8867075
85.00030834;87.57834975;70.31524536;25.35762075;19.43802978
82.55513328;88.76822498;70.43620844;24.97396318;18.90687586
81.03609533;90.17181406;71.38521569;25.71227185;18.41603581
80.53525177;91.08622876;70.16139429;26.06699794;18.22102987
81.06946483;93.38719877;66.40143021;27.05031994;18.71765814
81.68610105;94.54450629;66.5625141;27.64633346;18.88499042
82.85645187;95.66832703;69.28022403;28.35511732;19.09331053
82.62505326;94.6160786;69.98871402;28.02338684;20.21648775
81.55677985;94.66934004;71.47538388;28.10446198;20.5669556
81.50285394;94.70509236;71.6266329;28.83335497;21.36421114
82.41575408;93.12896609;73.74434873;28.73344246;20.74164029
82.01026129;91.56223587;73.26265683;28.17984185;21.71606962
71.79691972;88.714161;72.5271855;26.96940677;21.67089722
72.71791291;85.27253244;74.43497368;25.90667128;20.87009825
76.32747475;82.59214435;72.03445177;25.4444764;22.28442696
77.49415053;80.41456765;70.69139745;24.96776126;21.87831696
93.46406577;77.00330375;81.53284109;24.6872002;21.07296135
94.11710221;73.4472863;87.77012584;24.30136185;20.51383722
96.34896617;68.80645967;95.08254808;23.62252384;19.76119536
95.51344392;63.49150362;99.98181312;22.9196381;17.39741
95.4805703;59.44604804;105.2895532;22.717898;15.7486432
99.82778346;55.52265263;113.7141059;22.80039425;12.92558533
102.4186693;50.08008893;122.1105595;22.04470767;10.2127392
107.3570407;44.36212697;126.6652991;21.27984572;8.306161809
134.3252677;39.68524375;131.7740532;20.64695168;6.171555593
142.5175792;36.53978424;131.9763804;20.41588742;4.055093919
142.9220957;36.0253683;131.5621144;20.9974823;2.227954881
148.0711488;36.00821885;132.6146976;21.18348893;0.763831809
145.1284822;36.31197483;134.9265791;21.37301307;0.092333237
148.2978897;35.14934512;135.3447428;20.6889534;0
150.432604;33.69697472;135.7141358;19.83562238;0
153.6130562;33.32340332;135.9084042;19.61616131;0
150.0776265;32.45594322;135.9005328;19.10542416;0
150.7077089;32.92260488;135.4329294;19.38050557;0
150.6180827;32.14682924;135.0050598;18.92398135;0
151.4265388;30.90579198;134.6731819;18.19285558;0
147.7924575;28.75933054;136.2456924;16.92906235;0
147.3839702;26.78832354;135.6205314;15.76799714;0
144.3587278;25.50783859;135.4519496;15.01296538;0
143.6262707;23.72642023;135.1389926;13.96397383;0
140.5520218;22.33049705;127.0581085;13.14234109;0
139.9599084;21.1428047;116.0919678;12.44292089;0
135.1290553;19.38313417;113.9170927;11.40662846;0
132.8686815;19.22654078;114.0693674;11.31406908;0
110.7902108;19.81252473;104.9247517;11.66038466;0
109.0666501;20.3534471;85.83557407;11.97941109;0
105.4962424;19.98452957;76.17191796;11.76198627;0
100.3313867;19.87300276;74.00041864;11.6979504;0
81.09945833;20.30618656;71.40660999;11.95356529;0
78.39392766;20.66092218;68.91423522;12.16235724;0
79.26988397;20.25836377;69.94095314;11.9255525;0
79.45138053;18.37129148;71.37898535;10.81409308;0
80.27590049;15.88942748;72.63004603;9.35349681;0
78.79027859;14.8208428;66.83612846;8.725063849;0
77.72177271;13.38702811;65.96632885;7.880402807;0
78.33102574;12.2898634;66.31467598;7.234779872;0
79.86683805;11.15206823;66.62467536;6.565086639;0
76.93192227;10.25332622;69.02805605;6.035486952;0
76.25530875;8.994887802;68.74539952;5.294266193;0
75.98199183;7.792583693;68.24563217;4.586818118;0
69.31454078;7.21058591;67.25539968;4.244383148;0
68.9002156;6.544500839;68.14869961;3.852217615;0
69.23933427;6.292675379;66.8655587;3.703500384;0
69.32922572;6.433957525;69.29125943;3.786168304;0
74.84715816;6.539895569;70.24178366;3.849061357;0
76.27719552;6.370253373;68.62708056;3.749655339;0
76.5196323;6.694715266;68.77493978;3.940735259;0
76.32019211;7.176152971;65.80484283;4.224016759;0
75.22165966;7.217886698;67.62705477;4.248070271;0
75.12922256;6.496903947;70.29183861;3.823645921;0
74.27457494;6.003981401;72.55505149;3.533539148;0
76.53692932;5.559571942;76.98342764;3.272098316;0
92.13555096;5.332157264;87.73414628;3.138573776;0
95.50122129;5.54365887;85.9743009;3.262705513;0
96.84307233;5.572545316;88.93635955;3.279758393;0
99.77744095;5.453072538;95.40928537;3.208252533;0
135.3947126;5.451477149;109.4268612;3.205862896;0
140.5953033;5.874376288;123.0039121;3.455343414;0
140.7958866;6.249387936;135.1436829;3.675578745;0
143.4535312;6.56245558;144.6344202;3.860469383;0
161.3191974;6.081195291;158.5958121;3.577044045;0
172.1840377;5.889754865;159.6869657;3.463002019;0.098917262
174.7989847;6.23075245;161.8770829;3.649251974;0.735364374
173.6470874;7.648667794;161.791199;4.15083708;2.282262594
151.0722979;10.1038682;163.80373;4.769978825;4.698127033
149.1033574;13.42584246;165.7343991;5.211067911;7.812758902
148.8886098;17.12159252;168.0917656;5.376878877;11.17059137
145.5082687;21.98605353;168.0822531;6.082914802;14.1274651
130.2753887;27.29940105;162.1707265;6.833510255;16.78769392
127.4229939;32.43186212;158.3260252;7.279412801;19.6046951
123.7060481;36.50296676;157.4088176;7.366321288;21.02914043
115.1052779;40.72171008;159.4045987;7.489203901;22.27002758
88.55290117;43.8482535;141.8853365;7.351740946;23.61460376
89.1345074;45.78200266;139.6244811;7.033465116;24.67127358
88.46196554;46.67097957;137.7971337;6.104088834;24.48197369
88.14440171;47.66401385;137.5405485;5.30596739;24.55785988
82.85357787;48.6289276;131.6991932;4.620757983;26.30182671
83.22444202;48.64054853;123.4299372;3.944518249;28.52811559
84.8513566;48.68936288;115.7421358;3.109462255;29.75542269
83.01202347;49.20954893;108.7043973;2.639527622;30.06463825
74.69796024;52.04432508;104.4239919;2.599739115;28.24222295
76.78522942;52.66009411;108.0607704;2.499433238;29.04620164
74.19979693;52.87679364;105.1148337;2.453103016;30.4256773
74.1646302;52.65849869;104.5036265;2.289745847;30.68724797
77.30556564;52.29498197;109.1478623;2.086566247;31.01770029
76.6926376;51.98336027;108.4602835;2.085027286;32.02428044
77.76561752;51.29527703;110.1869039;2.020277472;32.03279935
78.20668983;50.50401299;109.7129731;1.892385398;32.54234345
78.80997788;49.32911255;116.3844935;1.824487878;32.33340899
80.61226716;48.0171841;122.5410558;1.855084333;32.04664811
81.51021031;46.86778885;122.3233528;2.023140409;31.36533209
81.6873126;45.42959146;122.0045829;2.201257825;30.00079293
89.36884612;43.27408044;125.9610406;2.237273272;29.04046677
89.92252949;40.33982867;134.6119916;2.305146239;27.19529967
88.87136339;37.6466057;135.8617511;2.530058029;25.55006626
92.63229525;34.0108668;145.1699718;2.50790228;23.62922936
107.9758263;29.23933527;160.2945396;2.36328718;21.45860085
111.1047735;24.61931078;166.8993071;2.62779129;18.69465065
114.261379;20.60680052;172.5665113;3.151646753;15.21693317
116.1811649;16.53010638;187.2105472;3.738897519;12.02055175
144.4417815;12.14879807;194.1293631;3.882439433;8.365756691
151.9857979;9.550045932;193.221166;4.347656604;4.720420605
154.7545661;9.140648239;192.4739087;5.161368907;2.176017542
159.0804785;9.300856851;193.8743266;5.460677531;0.889714063
